,VideoID,ChannelID,CategoryID,VideoTitle,ChannelTitle,CategoryName,ViewCount,LikeCount,DislikeCount,Duration
134,FgakZw6K1QQ,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"StatQuest: Principal Component Analysis (PCA), Step-by-Step",StatQuest with Josh Starmer,Education,2294128,47835,0,1318.0
135,Lsue2gEM9D0,UCtYLUTtgS3k1Fg4y5tAhLbw,27,StatQuest: PCA in Python,StatQuest with Josh Starmer,Education,169571,3989,0,697.0
136,0Jp4gsfOLMs,UCtYLUTtgS3k1Fg4y5tAhLbw,27,StatQuest: PCA in R,StatQuest with Josh Starmer,Education,239414,3686,0,537.0
137,oRvgq966yZg,UCtYLUTtgS3k1Fg4y5tAhLbw,27,StatQuest: PCA - Practical Tips,StatQuest with Josh Starmer,Education,116021,2728,0,500.0
138,oRvgq966yZg,UCtYLUTtgS3k1Fg4y5tAhLbw,27,StatQuest: PCA - Practical Tips,StatQuest with Josh Starmer,Education,116021,2728,0,500.0
139,ctmNq7FgbvI,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Ridge, Lasso and Elastic-Net Regression in R",StatQuest with Josh Starmer,Education,106746,1915,0,1071.0
140,1dKRdX9bfIo,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Regularization Part 3: Elastic Net Regression,StatQuest with Josh Starmer,Education,164498,3775,0,319.0
141,1dKRdX9bfIo,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Regularization Part 3: Elastic Net Regression,StatQuest with Josh Starmer,Education,164498,3775,0,319.0
142,Xm2C_gTAl8c,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Ridge vs Lasso Regression, Visualized!!!",StatQuest with Josh Starmer,Education,174000,4485,0,546.0
143,Xm2C_gTAl8c,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Ridge vs Lasso Regression, Visualized!!!",StatQuest with Josh Starmer,Education,174000,4485,0,546.0
144,NGf0voTMlcs,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Regularization Part 2: Lasso (L1) Regression,StatQuest with Josh Starmer,Education,449238,8900,0,499.0
145,NGf0voTMlcs,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Regularization Part 2: Lasso (L1) Regression,StatQuest with Josh Starmer,Education,449238,8900,0,499.0
146,Q81RR3yKn30,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Regularization Part 1: Ridge (L2) Regression,StatQuest with Josh Starmer,Education,841245,15717,0,1227.0
147,Q81RR3yKn30,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Regularization Part 1: Ridge (L2) Regression,StatQuest with Josh Starmer,Education,841245,15717,0,1227.0
148,Q81RR3yKn30,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Regularization Part 1: Ridge (L2) Regression,StatQuest with Josh Starmer,Education,841245,15717,0,1227.0
149,JC56jS2gVUE,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Deviance Residuals,StatQuest with Josh Starmer,Education,71283,1057,0,378.0
150,C4N3_XJJ-jU,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Logistic Regression in R, Clearly Explained!!!!",StatQuest with Josh Starmer,Education,440762,7646,0,1035.0
151,C4N3_XJJ-jU,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Logistic Regression in R, Clearly Explained!!!!",StatQuest with Josh Starmer,Education,440762,7646,0,1035.0
152,xxFYro8QuXA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Logistic Regression Details Pt 3: R-squared and p-value,StatQuest with Josh Starmer,Education,233053,4034,0,925.0
153,xxFYro8QuXA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Logistic Regression Details Pt 3: R-squared and p-value,StatQuest with Josh Starmer,Education,233053,4034,0,925.0
154,xxFYro8QuXA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Logistic Regression Details Pt 3: R-squared and p-value,StatQuest with Josh Starmer,Education,233053,4034,0,925.0
155,BfKanl1aSG0,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Logistic Regression Details Pt 2: Maximum Likelihood,StatQuest with Josh Starmer,Education,358250,6007,0,623.0
156,BfKanl1aSG0,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Logistic Regression Details Pt 2: Maximum Likelihood,StatQuest with Josh Starmer,Education,358250,6007,0,623.0
157,9T0wlKdew6I,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Saturated Models and Deviance,StatQuest with Josh Starmer,Education,89158,1564,0,1120.0
158,zITIFTsivN8,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Multiple Regression, Clearly Explained!!!",StatQuest with Josh Starmer,Education,467796,5362,0,325.0
159,zITIFTsivN8,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Multiple Regression, Clearly Explained!!!",StatQuest with Josh Starmer,Education,467796,5362,0,325.0
160,eJIp_mgVLwE,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Mutual Information, Clearly Explained!!!",StatQuest with Josh Starmer,Education,20851,772,0,974.0
161,eJIp_mgVLwE,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Mutual Information, Clearly Explained!!!",StatQuest with Josh Starmer,Education,20851,772,0,974.0
162,YtebGVx-Fxw,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Entropy (for data science) Clearly Explained!!!,StatQuest with Josh Starmer,Education,410684,13429,0,995.0
163,XepXtl9YKwc,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Maximum Likelihood, clearly explained!!!",StatQuest with Josh Starmer,Education,1135866,24241,0,372.0
164,XepXtl9YKwc,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Maximum Likelihood, clearly explained!!!",StatQuest with Josh Starmer,Education,1135866,24241,0,372.0
165,XepXtl9YKwc,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Maximum Likelihood, clearly explained!!!",StatQuest with Josh Starmer,Education,1135866,24241,0,372.0
166,XepXtl9YKwc,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Maximum Likelihood, clearly explained!!!",StatQuest with Josh Starmer,Education,1135866,24241,0,372.0
167,8nm0G-1uJzA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Odds Ratios and Log(Odds Ratios), Clearly Explained!!!",StatQuest with Josh Starmer,Education,277703,5264,0,980.0
168,8nm0G-1uJzA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Odds Ratios and Log(Odds Ratios), Clearly Explained!!!",StatQuest with Josh Starmer,Education,277703,5264,0,980.0
169,PWvfrTgaPBI,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"The Sensitivity, Specificity, Precision, Recall Sing-a-Long!!! #Shorts",StatQuest with Josh Starmer,Education,34300,1593,0,42.0
170,PWvfrTgaPBI,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"The Sensitivity, Specificity, Precision, Recall Sing-a-Long!!! #Shorts",StatQuest with Josh Starmer,Education,34300,1593,0,42.0
171,Mn5KC16q31w,UCHTisXO8TeozyYOxEZGC8XQ,26,"15min. Power Yoga ""Get Up and Flow"" with Travis",Travis Eliot,Howto & Style,68437,2285,0,1050.0
172,Mn5KC16q31w,UCHTisXO8TeozyYOxEZGC8XQ,26,"15min. Power Yoga ""Get Up and Flow"" with Travis",Travis Eliot,Howto & Style,68437,2285,0,1050.0
173,Mn5KC16q31w,UCHTisXO8TeozyYOxEZGC8XQ,26,"15min. Power Yoga ""Get Up and Flow"" with Travis",Travis Eliot,Howto & Style,68437,2285,0,1050.0
174,Mn5KC16q31w,UCHTisXO8TeozyYOxEZGC8XQ,26,"15min. Power Yoga ""Get Up and Flow"" with Travis",Travis Eliot,Howto & Style,68437,2285,0,1050.0
175,Mn5KC16q31w,UCHTisXO8TeozyYOxEZGC8XQ,26,"15min. Power Yoga ""Get Up and Flow"" with Travis",Travis Eliot,Howto & Style,68437,2285,0,1050.0
176,Mn5KC16q31w,UCHTisXO8TeozyYOxEZGC8XQ,26,"15min. Power Yoga ""Get Up and Flow"" with Travis",Travis Eliot,Howto & Style,68437,2285,0,1050.0
177,Mn5KC16q31w,UCHTisXO8TeozyYOxEZGC8XQ,26,"15min. Power Yoga ""Get Up and Flow"" with Travis",Travis Eliot,Howto & Style,68437,2285,0,1050.0
178,g6cjhUhrhY8,UCtoNXlIegvxkvf5Ji8S57Ag,22,The ONLY Data Analytics Portfolio Project You Need - Walkthrough,Lore So What,People & Blogs,229766,10360,0,1110.0
179,qcvAqAH60Yw,UCtYLUTtgS3k1Fg4y5tAhLbw,27,ROC and AUC in R,StatQuest with Josh Starmer,Education,208738,2979,0,913.0
180,4jRBRDbJemM,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"ROC and AUC, Clearly Explained!",StatQuest with Josh Starmer,Education,1146093,28515,0,977.0
181,4jRBRDbJemM,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"ROC and AUC, Clearly Explained!",StatQuest with Josh Starmer,Education,1146093,28515,0,977.0
182,4jRBRDbJemM,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"ROC and AUC, Clearly Explained!",StatQuest with Josh Starmer,Education,1146093,28515,0,977.0
183,4jRBRDbJemM,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"ROC and AUC, Clearly Explained!",StatQuest with Josh Starmer,Education,1146093,28515,0,977.0
184,4jRBRDbJemM,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"ROC and AUC, Clearly Explained!",StatQuest with Josh Starmer,Education,1146093,28515,0,977.0
185,EuBBz3bI-aA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Machine Learning Fundamentals: Bias and Variance,StatQuest with Josh Starmer,Education,1006837,29325,0,396.0
186,EuBBz3bI-aA,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Machine Learning Fundamentals: Bias and Variance,StatQuest with Josh Starmer,Education,1006837,29325,0,396.0
187,vP06aMoz4v8,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Machine Learning Fundamentals: Sensitivity and Specificity,StatQuest with Josh Starmer,Education,245921,5664,0,707.0
188,Kdsp6soqA7o,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Machine Learning Fundamentals: The Confusion Matrix,StatQuest with Josh Starmer,Education,498224,12106,0,433.0
189,Kdsp6soqA7o,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Machine Learning Fundamentals: The Confusion Matrix,StatQuest with Josh Starmer,Education,498224,12106,0,433.0
190,fSytzGwwBVw,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Machine Learning Fundamentals: Cross Validation,StatQuest with Josh Starmer,Education,840424,26008,0,365.0
191,fSytzGwwBVw,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Machine Learning Fundamentals: Cross Validation,StatQuest with Josh Starmer,Education,840424,26008,0,365.0
192,hokALdIst8k,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Multiple Regression in R, Step-by-Step!!!",StatQuest with Josh Starmer,Education,154247,2859,0,463.0
193,hokALdIst8k,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Multiple Regression in R, Step-by-Step!!!",StatQuest with Josh Starmer,Education,154247,2859,0,463.0
194,Hrr2anyK_5s,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Design Matrix Examples in R, Clearly Explained!!!",StatQuest with Josh Starmer,Education,42882,696,0,500.0
195,Hrr2anyK_5s,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Design Matrix Examples in R, Clearly Explained!!!",StatQuest with Josh Starmer,Education,42882,696,0,500.0
196,nk2CQITm_eo,UCtYLUTtgS3k1Fg4y5tAhLbw,27,"Linear Regression, Clearly Explained!!!",StatQuest with Josh Starmer,Education,1114779,19457,0,1647.0
197,vN5cNN2-HWE,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Logistic Regression Details Pt1: Coefficients,StatQuest with Josh Starmer,Education,727277,11600,0,1142.0
198,vN5cNN2-HWE,UCtYLUTtgS3k1Fg4y5tAhLbw,27,Logistic Regression Details Pt1: Coefficients,StatQuest with Josh Starmer,Education,727277,11600,0,1142.0
199,2IZKK3pJQjg,UC8butISFwT-Wl7EV0hUK0BQ,27,Machine Learning Foundations Course – Regression Analysis,freeCodeCamp.org,Education,75398,3135,0,34409.0
200,2IZKK3pJQjg,UC8butISFwT-Wl7EV0hUK0BQ,27,Machine Learning Foundations Course – Regression Analysis,freeCodeCamp.org,Education,75398,3135,0,34409.0
201,mz-ywBzW5ow,UC98XLupJ9_6BrTan-pTXEfA,27,Week 2: Git discard changes using Visual Studio Code,EEHolmes-DataScience,Education,2802,9,0,34.0
202,HZGCoVF3YvM,UCYO_jab_esuFRV4b17AJtAw,27,"Bayes theorem, the geometry of changing beliefs",3Blue1Brown,Education,3444013,104480,0,912.0
203,HZGCoVF3YvM,UCYO_jab_esuFRV4b17AJtAw,27,"Bayes theorem, the geometry of changing beliefs",3Blue1Brown,Education,3444013,104480,0,912.0
204,HZGCoVF3YvM,UCYO_jab_esuFRV4b17AJtAw,27,"Bayes theorem, the geometry of changing beliefs",3Blue1Brown,Education,3444013,104480,0,912.0
205,HZGCoVF3YvM,UCYO_jab_esuFRV4b17AJtAw,27,"Bayes theorem, the geometry of changing beliefs",3Blue1Brown,Education,3444013,104480,0,912.0
206,i_LwzRVP7bg,UC8butISFwT-Wl7EV0hUK0BQ,27,Machine Learning for Everybody – Full Course,freeCodeCamp.org,Education,1275979,26583,0,14033.0
207,i_LwzRVP7bg,UC8butISFwT-Wl7EV0hUK0BQ,27,Machine Learning for Everybody – Full Course,freeCodeCamp.org,Education,1275979,26583,0,14033.0
208,i_LwzRVP7bg,UC8butISFwT-Wl7EV0hUK0BQ,27,Machine Learning for Everybody – Full Course,freeCodeCamp.org,Education,1275979,26583,0,14033.0
209,gZ2354BH0a0,UCwAnu01qlnVg1Ai2AbtTMaA,27,How to ACE Your Next Behavioral Interview (don't use STAR)!,Jeff Su,Education,23038,1243,0,447.0
210,ALlJdDPuyck,UCbfPq-uRqonJQli41muSLeQ,26,Ground and Rise Strong - 20 Minute Vinyasa Flow,Breathe and Flow,Howto & Style,240231,5346,0,1325.0
211,ALlJdDPuyck,UCbfPq-uRqonJQli41muSLeQ,26,Ground and Rise Strong - 20 Minute Vinyasa Flow,Breathe and Flow,Howto & Style,240231,5346,0,1325.0
212,ALlJdDPuyck,UCbfPq-uRqonJQli41muSLeQ,26,Ground and Rise Strong - 20 Minute Vinyasa Flow,Breathe and Flow,Howto & Style,240231,5346,0,1325.0
213,ALlJdDPuyck,UCbfPq-uRqonJQli41muSLeQ,26,Ground and Rise Strong - 20 Minute Vinyasa Flow,Breathe and Flow,Howto & Style,240231,5346,0,1325.0
214,wZ125l7AjxU,UCZlIaL4DOEFig1b2jgx25zA,27,"How to Write Your Resume with ChatGPT | AI Can Help with Your Resume, Cover Letter & More!",Teal,Education,10125,162,0,216.0
215,-fW2X7fh7Yg,UC8butISFwT-Wl7EV0hUK0BQ,27,SQL Tutorial for Beginners (and Technical Interview Questions Solved),freeCodeCamp.org,Education,59662,2574,0,19539.0
216,pmnY5V16GSE,UCwAnu01qlnVg1Ai2AbtTMaA,27,Land a Job using ChatGPT: The Definitive Guide!,Jeff Su,Education,74353,3696,0,619.0
217,pmnY5V16GSE,UCwAnu01qlnVg1Ai2AbtTMaA,27,Land a Job using ChatGPT: The Definitive Guide!,Jeff Su,Education,74353,3696,0,619.0
218,NUhDP30IRKk,UCwAnu01qlnVg1Ai2AbtTMaA,27,Write an Amazing Cover Letter: 3 Golden Rules (Template included),Jeff Su,Education,1370051,34774,0,446.0
219,Tt08KmFfIYQ,UCwAnu01qlnVg1Ai2AbtTMaA,27,Write an Incredible Resume: 5 Golden Rules!,Jeff Su,Education,1898414,62720,0,517.0
220,StKU4spwsss,UCoOae5nYA7VqaXzerajD0lg,27,Do you think you're a total worker?,Ali Abdaal,Education,147008,10214,0,56.0
221,ZXmbb5fPfgk,UCwAnu01qlnVg1Ai2AbtTMaA,27,I wish every Job Seeker would watch this,Jeff Su,Education,44356,2576,0,522.0
222,ZXmbb5fPfgk,UCwAnu01qlnVg1Ai2AbtTMaA,27,I wish every Job Seeker would watch this,Jeff Su,Education,44356,2576,0,522.0
223,-7OIk2ZXBCg,UCwAnu01qlnVg1Ai2AbtTMaA,27,Tell me a time You Handled a Difficult Situation (Interview Question),Jeff Su,Education,42419,1753,0,424.0
224,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
225,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
226,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
227,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
228,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
229,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
230,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
231,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
232,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
233,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
234,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
235,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
236,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
237,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
238,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
239,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
240,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
241,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
242,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
243,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
244,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
245,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
246,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
247,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
248,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
249,RcrVDjiLSh8,UCyEEqjhf3NeujoC73yUZbKw,22,YogaStrong Challenge Day 2 - Yoga for LEGS and GLUTES with Ashton August,YouAligned,People & Blogs,167620,3080,0,1496.0
250,8bZGi3yz4qg,UCwAnu01qlnVg1Ai2AbtTMaA,27,The 1 Tip to Improve Your Communication Skills at Work,Jeff Su,Education,126495,5307,0,400.0
251,ClmHniKlt6k,UCwAnu01qlnVg1Ai2AbtTMaA,27,Where Do You See Yourself in 5 Years - How to Answer,Jeff Su,Education,51505,2177,0,370.0
252,6ehslpTtlEo,UCwAnu01qlnVg1Ai2AbtTMaA,27,What is Your Biggest Weakness? (Ace this Interview Question!),Jeff Su,Education,63073,1665,0,305.0
253,6ehslpTtlEo,UCwAnu01qlnVg1Ai2AbtTMaA,27,What is Your Biggest Weakness? (Ace this Interview Question!),Jeff Su,Education,63073,1665,0,305.0
254,tPlJjtQkpM0,UCwAnu01qlnVg1Ai2AbtTMaA,27,Why Did You Leave Your Last Job? (explain a layoff),Jeff Su,Education,17872,636,0,259.0
255,tPlJjtQkpM0,UCwAnu01qlnVg1Ai2AbtTMaA,27,Why Did You Leave Your Last Job? (explain a layoff),Jeff Su,Education,17872,636,0,259.0
256,yidXECtZCOg,UCwAnu01qlnVg1Ai2AbtTMaA,27,Tell Me About a Time You Failed (Sample Answer included),Jeff Su,Education,39867,1627,0,381.0
257,x-4MewJpaso,UCwAnu01qlnVg1Ai2AbtTMaA,27,Why Do You Want to Work Here? (Answer this Tricky Question),Jeff Su,Education,115768,3306,0,514.0
258,-HfeTdf2gSw,UCwAnu01qlnVg1Ai2AbtTMaA,27,Why Are You a Good Fit for this Role - How to Answer,Jeff Su,Education,167658,4179,0,388.0
259,-HfeTdf2gSw,UCwAnu01qlnVg1Ai2AbtTMaA,27,Why Are You a Good Fit for this Role - How to Answer,Jeff Su,Education,167658,4179,0,388.0
260,es7XtrloDIQ,UCwAnu01qlnVg1Ai2AbtTMaA,27,Tell Me About Yourself - Structure a Strong Answer,Jeff Su,Education,442443,15759,0,567.0
261,gSbV3q_MMbg,UCwAnu01qlnVg1Ai2AbtTMaA,27,Write a PERFECT Interview Thank You Email!,Jeff Su,Education,18994,707,0,341.0
262,NOJKAzIH8hA,UCzAF54cHk1ZO82af-8E3qOQ,27,How to tell if a career in Data Analytics is right for you...,CareerFoundry,Education,175494,6806,0,432.0
263,TH0nNn6SmXw,UCoOae5nYA7VqaXzerajD0lg,27,How To Make Money Online - The 3 Levels,Ali Abdaal,Education,1387579,58376,0,1106.0
264,TH0nNn6SmXw,UCoOae5nYA7VqaXzerajD0lg,27,How To Make Money Online - The 3 Levels,Ali Abdaal,Education,1387579,58376,0,1106.0
265,FbSNfj2S6Pw,UCoOae5nYA7VqaXzerajD0lg,27,5 Essential Tips for Long-Lasting Productivity,Ali Abdaal,Education,1345193,52286,0,838.0
266,FbSNfj2S6Pw,UCoOae5nYA7VqaXzerajD0lg,27,5 Essential Tips for Long-Lasting Productivity,Ali Abdaal,Education,1345193,52286,0,838.0
267,FbSNfj2S6Pw,UCoOae5nYA7VqaXzerajD0lg,27,5 Essential Tips for Long-Lasting Productivity,Ali Abdaal,Education,1345193,52286,0,838.0
268,FbSNfj2S6Pw,UCoOae5nYA7VqaXzerajD0lg,27,5 Essential Tips for Long-Lasting Productivity,Ali Abdaal,Education,1345193,52286,0,838.0
269,gpEzAnz5h2U,UCoOae5nYA7VqaXzerajD0lg,27,How I Gained 4 Million Subscribers in My Spare Time,Ali Abdaal,Education,149182,6078,0,1365.0
270,Gg4tWUffXMM,UCpQ34afVgk8cRQBjSJ1xuJQ,22,30 MIN FULL BODY STRENGTH - Workout with Weights (Build Strength At Home),MadFit,People & Blogs,394976,11048,0,1922.0
271,Gg4tWUffXMM,UCpQ34afVgk8cRQBjSJ1xuJQ,22,30 MIN FULL BODY STRENGTH - Workout with Weights (Build Strength At Home),MadFit,People & Blogs,394976,11048,0,1922.0
272,ko8tl0657yI,UCoOae5nYA7VqaXzerajD0lg,27,The Circle of Competence 🔴,Ali Abdaal,Education,74454,5940,0,48.0
273,CZuZmL3Ci5c,UChfo46ZNOV-vtehDc25A1Ug,22,Why Sex Isn't The Same For Men and Women 👀 #shorts,Deep Dive with Ali Abdaal,People & Blogs,5151,169,0,58.0
274,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
275,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
276,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
277,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
278,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
279,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
280,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
281,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
282,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
283,W15ZATDFV70,UCyEEqjhf3NeujoC73yUZbKw,22,15 Minute Vinyasa Flow Yoga Class in the Mountains of Colorado,YouAligned,People & Blogs,22554,376,0,910.0
284,HvxmF0FUwrM,UC8butISFwT-Wl7EV0hUK0BQ,27,SQL Server Performance Essentials – Full Course,freeCodeCamp.org,Education,133249,3863,0,14607.0
